Wavelength (nm),Retention Time (min),Intensity (AU),Sample
136,12.199999999999989,0,benzene
136,12.399999999999988,0.040905670952787736,benzene
136,12.599999999999987,0.014171938961141307,benzene
136,12.799999999999986,0.08492449383814576,benzene
136,12.999999999999986,0,benzene
136,13.199999999999985,0.056583984383836924,benzene
136,13.399999999999984,0,benzene
136,13.599999999999984,0.0262368731056475,benzene
136,13.799999999999983,0,benzene
136,13.999999999999982,0.08605772994758026,benzene
136,14.199999999999982,0,benzene
136,14.39999999999998,0.001364209614533496,benzene
136,14.59999999999998,0,benzene
136,14.79999999999998,0.010989134166993923,benzene
136,14.999999999999979,0.05362167667194385,benzene
138,0,0,benzene
138,0.2,0,benzene
138,0.4,0.07542669588859227,benzene
138,0.6000000000000001,0.054044417988220544,benzene
138,0.8,0.05907428895478943,benzene
138,1,0.06533994353233837,benzene
138,1.2,0.02305913693980918,benzene
138,1.4,0,benzene
138,1.5999999999999999,0.06186236402385407,benzene
138,1.7999999999999998,0.02252017661371147,benzene
138,1.9999999999999998,0.08994716889966689,benzene
138,2.1999999999999997,0.021620018379215962,benzene
138,2.4,0.015630769746930253,benzene
138,2.6,0.020331178446732486,benzene
138,2.8000000000000003,0.07275672538893407,benzene
138,3.0000000000000004,0.07467126595279994,benzene
138,3.2000000000000006,0.07047274584207906,benzene
138,3.400000000000001,0.05416089886622555,benzene
138,3.600000000000001,0,benzene
138,3.800000000000001,0.05271928230163908,benzene
138,4.000000000000001,0,benzene
138,4.200000000000001,0.0006430081195364368,benzene
138,4.400000000000001,0.044444538791904895,benzene
138,4.600000000000001,0.024749873226403762,benzene
138,4.800000000000002,0.03162916228096338,benzene
138,5.000000000000002,0.03867823199002916,benzene
138,5.200000000000002,0,benzene
138,5.400000000000002,0.05891269367504704,benzene
138,5.600000000000002,0.030073402204289244,benzene
138,5.8000000000000025,0,benzene
138,6.000000000000003,0.06408576429958897,benzene
138,6.200000000000003,0.03550918038412324,benzene
138,6.400000000000003,0,benzene
138,6.600000000000003,0.010791914206075469,benzene
138,6.800000000000003,0.06990114975827105,benzene
138,7.0000000000000036,0.019431668556283734,benzene
138,7.200000000000004,0,benzene
138,7.400000000000004,0,benzene
138,7.600000000000004,0,benzene
138,7.800000000000004,0.04769193730465254,benzene
138,8.000000000000004,0.0847400649598182,benzene
138,8.200000000000003,0.12422699037233366,benzene
138,8.400000000000002,0.12227046678152763,benzene
138,8.600000000000001,0.08422572766919335,benzene
138,8.8,0.15919325511705285,benzene
138,9,0.061157427040657936,benzene
138,9.2,0.07146607412217587,benzene
138,9.399999999999999,0.01333734589227337,benzene
138,9.599999999999998,0.04978084002577957,benzene
138,9.799999999999997,0.06479460367950937,benzene
138,9.999999999999996,0.04395464394259944,benzene
138,10.199999999999996,0.006676046435971583,benzene
138,10.399999999999995,0.017028214312371177,benzene
138,10.599999999999994,0,benzene
138,10.799999999999994,0.024626709844218768,benzene
138,10.999999999999993,0.04382522874433098,benzene
138,11.199999999999992,0.04028241569361726,benzene
138,11.399999999999991,0.01183667512445748,benzene
138,11.59999999999999,0.05852873934544223,benzene
138,11.79999999999999,0,benzene
138,11.99999999999999,0.05997345509954222,benzene
138,12.199999999999989,0.017285581646530383,benzene
138,12.399999999999988,0.008462035517819561,benzene
138,12.599999999999987,0,benzene
138,12.799999999999986,0.08071206359057581,benzene
138,12.999999999999986,0.038493827741125,benzene
138,13.199999999999985,0,benzene
138,13.399999999999984,0.021453209436522704,benzene
138,13.599999999999984,0.030730942386638364,benzene
138,13.799999999999983,0.010833047242496063,benzene
138,13.999999999999982,0.009630645159425077,benzene
138,14.199999999999982,0,benzene
138,14.39999999999998,0.065616976133136,benzene
138,14.59999999999998,0.04000602083031225,benzene
138,14.79999999999998,0.001464192380155785,benzene
138,14.999999999999979,0.02256617171261891,benzene
140,0,0.00012881152184929592,benzene
140,0.2,0,benzene
140,0.4,0.03285135915446713,benzene
140,0.6000000000000001,0.08109999473712756,benzene
140,0.8,0,benzene
140,1,0.060284610730668146,benzene
140,1.2,0.0124792106139021,benzene
140,1.4,0.0526179718293452,benzene
140,1.5999999999999999,0,benzene
140,1.7999999999999998,0.04496389941158205,benzene
140,1.9999999999999998,0.0800577588346997,benzene
140,2.1999999999999997,0.018002798554857403,benzene
140,2.4,0.06298357296622759,benzene
140,2.6,0.0394903874295132,benzene
140,2.8000000000000003,0.0468451372563751,benzene
140,3.0000000000000004,0.06851068534203057,benzene
140,3.2000000000000006,0.03714799623746973,benzene
140,3.400000000000001,0.03131632166738711,benzene
140,3.600000000000001,0.00022285937579258341,benzene
140,3.800000000000001,0.07702198937703168,benzene
140,4.000000000000001,0,benzene
140,4.200000000000001,0,benzene
140,4.400000000000001,0.03396415170863576,benzene
140,4.600000000000001,0.041636454340118284,benzene
140,4.800000000000002,0.033267814539787464,benzene
140,5.000000000000002,0,benzene
140,5.200000000000002,0.07570032399161833,benzene
140,5.400000000000002,0.06820939129235248,benzene
140,5.600000000000002,0.023225131001507273,benzene
140,5.8000000000000025,0.01881047463242226,benzene
140,6.000000000000003,0.041430154944354924,benzene
140,6.200000000000003,0.023108536245819006,benzene
140,6.400000000000003,0.05654348778928642,benzene
140,6.600000000000003,0.04420133525577207,benzene
140,6.800000000000003,0.008290548060342323,benzene
140,7.0000000000000036,0.04744415821343176,benzene
140,7.200000000000004,0.0015779531502685754,benzene
140,7.400000000000004,0.0075267134170934405,benzene
140,7.600000000000004,0.011231775118675983,benzene
140,7.800000000000004,0.003893821979762055,benzene
140,8.000000000000004,0.06474508671194701,benzene
140,8.200000000000003,0.11084285664510479,benzene
140,8.400000000000002,0.19220395936869672,benzene
140,8.600000000000001,0.13256283883222386,benzene
140,8.8,0.09686306090674851,benzene
140,9,0.05590151487591636,benzene
140,9.2,0.050679621074830455,benzene
140,9.399999999999999,0.05202921963826255,benzene
140,9.599999999999998,0.07090151761322022,benzene
140,9.799999999999997,0.040244776573074695,benzene
140,9.999999999999996,0.04864828878972628,benzene
140,10.199999999999996,0.02152681643104029,benzene
140,10.399999999999995,0.019679836656662023,benzene
140,10.599999999999994,0.046962341114258635,benzene
140,10.799999999999994,0.04379627628902756,benzene
140,10.999999999999993,0.003899821734934465,benzene
140,11.199999999999992,0.018584795140525596,benzene
140,11.399999999999991,0.011451101060880958,benzene
140,11.59999999999999,0,benzene
140,11.79999999999999,0.002314232776761828,benzene
140,11.99999999999999,0,benzene
140,12.199999999999989,0.07374035859915518,benzene
140,12.399999999999988,0.03490338650641176,benzene
140,12.599999999999987,0.009907870333146072,benzene
140,12.799999999999986,0.007704246109866558,benzene
140,12.999999999999986,0.0003514676048009535,benzene
140,13.199999999999985,0.027422608820973263,benzene
140,13.399999999999984,0,benzene
140,13.599999999999984,0.016424860616428824,benzene
140,13.799999999999983,0.03535241925860325,benzene
140,13.999999999999982,0,benzene
140,14.199999999999982,0.010685881811753235,benzene
140,14.39999999999998,0.014099569694280594,benzene
140,14.59999999999998,0.051638276691441096,benzene
140,14.79999999999998,0.007950283453999049,benzene
140,14.999999999999979,0.012617600313527672,benzene
142,0,0.019684832614805046,benzene
142,0.2,0.01372399653667202,benzene
142,0.4,0.006472408733500017,benzene
142,0.6000000000000001,0.025719931438032233,benzene
142,0.8,0.00964232235198986,benzene
142,1,0.0074043207174280465,benzene
142,1.2,0.045624128616623454,benzene
142,1.4,0.019114837091983465,benzene
142,1.5999999999999999,0.016702391318719763,benzene
142,1.7999999999999998,0.08286443749384918,benzene
142,1.9999999999999998,0.08207531453160036,benzene
142,2.1999999999999997,0.06145627496224598,benzene
142,2.4,0.0004273533551713282,benzene
142,2.6,0.030399095040303727,benzene
142,2.8000000000000003,0.05588572598197478,benzene
142,3.0000000000000004,0.0009797265196463346,benzene
142,3.2000000000000006,0.023001354876369007,benzene
142,3.400000000000001,0.03218331730425286,benzene
142,3.600000000000001,0.04422499072427627,benzene
142,3.800000000000001,0.042491927370533526,benzene
142,4.000000000000001,0.02239384532468457,benzene
142,4.200000000000001,0.031206407902437193,benzene
142,4.400000000000001,0,benzene
142,4.600000000000001,0.02852117401449958,benzene
142,4.800000000000002,0.03168701843752592,benzene
142,5.000000000000002,0.054151043819837,benzene
142,5.200000000000002,0.05075269765043934,benzene
142,5.400000000000002,0.048005964759782326,benzene
142,5.600000000000002,0,benzene
142,5.8000000000000025,0.03396418975587773,benzene
142,6.000000000000003,0.036259474265298165,benzene
142,6.200000000000003,0.02094681486372453,benzene
142,6.400000000000003,0,benzene
142,6.600000000000003,0.07784297854962718,benzene
142,6.800000000000003,0.0661922500840409,benzene
142,7.0000000000000036,0.049244158945955,benzene
142,7.200000000000004,0.028654640846337807,benzene
142,7.400000000000004,0,benzene
142,7.600000000000004,0.0282767047139647,benzene
142,7.800000000000004,0.022950492452037778,benzene
142,8.000000000000004,0.10046549987913275,benzene
142,8.200000000000003,0.09423341942293427,benzene
142,8.400000000000002,0.08085360144197226,benzene
142,8.600000000000001,0.10320238711800973,benzene
142,8.8,0.11323216452477794,benzene
142,9,0.08300672526892304,benzene
142,9.2,0.101436321296375,benzene
142,9.399999999999999,0.023249880715541467,benzene
142,9.599999999999998,0,benzene
142,9.799999999999997,0.052243102270783756,benzene
142,9.999999999999996,0,benzene
142,10.199999999999996,0.03599630444379481,benzene
142,10.399999999999995,0.025884913808279862,benzene
142,10.599999999999994,0.06465958254528476,benzene
142,10.799999999999994,0.0437217417746445,benzene
142,10.999999999999993,0.014087590387788979,benzene
142,11.199999999999992,0.0718193020905093,benzene
142,11.399999999999991,0.0008957695054441217,benzene
142,11.59999999999999,0.04811757242618562,benzene
142,11.79999999999999,0,benzene
142,11.99999999999999,0.04361958715435085,benzene
142,12.199999999999989,0,benzene
142,12.399999999999988,0.06094205029464071,benzene
142,12.599999999999987,0.008175789281768453,benzene
142,12.799999999999986,0,benzene
142,12.999999999999986,0,benzene
142,13.199999999999985,0.011149556575528513,benzene
142,13.399999999999984,0.04467333574796485,benzene
142,13.599999999999984,0.016172725609098205,benzene
142,13.799999999999983,0.04632651072074828,benzene
142,13.999999999999982,0.009011915440308594,benzene
142,14.199999999999982,0.031995021590152425,benzene
142,14.39999999999998,0,benzene
142,14.59999999999998,0.0019692083647726774,benzene
142,14.79999999999998,0.05406679596699565,benzene
142,14.999999999999979,0,benzene
144,0,0.04132275806377955,benzene
144,0.2,0.07159061549068153,benzene
144,0.4,0,benzene
144,0.6000000000000001,0.012914657694838728,benzene
144,0.8,0.006413135571742518,benzene
144,1,0.04223274312143577,benzene
144,1.2,0.02677964731962896,benzene
144,1.4,0.03672188541696883,benzene
144,1.5999999999999999,0.017070779158028633,benzene
144,1.7999999999999998,0.06947805483604508,benzene
144,1.9999999999999998,0,benzene
144,2.1999999999999997,0.07407278298855619,benzene
144,2.4,0,benzene
144,2.6,0.015468082580313415,benzene
144,2.8000000000000003,0.0022817077436820816,benzene
144,3.0000000000000004,0.008169166478764214,benzene
144,3.2000000000000006,0.06548849288878986,benzene
144,3.400000000000001,0.015795707488784123,benzene
144,3.600000000000001,0.008084610552646893,benzene
144,3.800000000000001,0.06712404522144452,benzene
144,4.000000000000001,0,benzene
144,4.200000000000001,0,benzene
144,4.400000000000001,0.043271244681431606,benzene
144,4.600000000000001,0.012005796780204584,benzene
144,4.800000000000002,0,benzene
144,5.000000000000002,0.03283658841968862,benzene
144,5.200000000000002,0.02049515032716256,benzene
144,5.400000000000002,0.02928493821421236,benzene
144,5.600000000000002,0.0013853508786101157,benzene
144,5.8000000000000025,0.049932686106288864,benzene
144,6.000000000000003,0.05016768643559248,benzene
144,6.200000000000003,0.012205425656284324,benzene
144,6.400000000000003,0.049945363604064597,benzene
144,6.600000000000003,0.042741280296985415,benzene
144,6.800000000000003,0.03522411038649098,benzene
144,7.0000000000000036,0,benzene
144,7.200000000000004,0.01724053267904961,benzene
144,7.400000000000004,0.07981081084181935,benzene
144,7.600000000000004,0.07460941498298188,benzene
144,7.800000000000004,0.03680127615020652,benzene
144,8.000000000000004,0.06101055908030949,benzene
144,8.200000000000003,0.0598971625216075,benzene
144,8.400000000000002,0.07767183026151538,benzene
144,8.600000000000001,0.12869679142468834,benzene
144,8.8,0.04551650504020788,benzene
144,9,0.05016535494305262,benzene
144,9.2,0,benzene
144,9.399999999999999,0.009134901880994264,benzene
144,9.599999999999998,0,benzene
144,9.799999999999997,0.05356042716454326,benzene
144,9.999999999999996,0.019456269233652273,benzene
144,10.199999999999996,0.04344085461769099,benzene
144,10.399999999999995,0.04130125120033718,benzene
144,10.599999999999994,0.06057542343735711,benzene
144,10.799999999999994,0.06437947014921194,benzene
144,10.999999999999993,0,benzene
144,11.199999999999992,0,benzene
144,11.399999999999991,0.03733738547438407,benzene
144,11.59999999999999,0.01700031325346732,benzene
144,11.79999999999999,0,benzene
144,11.99999999999999,0.058880016177133884,benzene
144,12.199999999999989,0.08955501318328468,benzene
144,12.399999999999988,0,benzene
144,12.599999999999987,0,benzene
144,12.799999999999986,0.08500400984234528,benzene
144,12.999999999999986,0.005004364685556852,benzene
144,13.199999999999985,0.06852204352124279,benzene
144,13.399999999999984,0.05721318260187467,benzene
144,13.599999999999984,0,benzene
144,13.799999999999983,0.007459748162122609,benzene
144,13.999999999999982,0.03579774558647165,benzene
144,14.199999999999982,0,benzene
144,14.39999999999998,0.06992952988906384,benzene
144,14.59999999999998,0.008558875381347968,benzene
144,14.79999999999998,0.07864333308267138,benzene
144,14.999999999999979,0.0760650535093556,benzene
146,0,0.02885154149947876,benzene
146,0.2,0.02521797934191388,benzene
146,0.4,0.06393172548489084,benzene
146,0.6000000000000001,0,benzene
146,0.8,0.06999651993160542,benzene
146,1,0.026727583164955725,benzene
146,1.2,0.004680920933903241,benzene
146,1.4,0.009548243673403668,benzene
146,1.5999999999999999,0,benzene
146,1.7999999999999998,0.04053475800403773,benzene
146,1.9999999999999998,0.0011081669804465719,benzene
146,2.1999999999999997,0.08453092514767532,benzene
146,2.4,0.06620765401674639,benzene
146,2.6,0.0693625504279521,benzene
146,2.8000000000000003,0.0118389945535201,benzene
146,3.0000000000000004,0,benzene
146,3.2000000000000006,0.05167002650530367,benzene
146,3.400000000000001,0.04732806579015535,benzene
146,3.600000000000001,0.06273553184130044,benzene
146,3.800000000000001,0.046752146536688396,benzene
146,4.000000000000001,0.0026875303876919172,benzene
146,4.200000000000001,0.030582800942853886,benzene
146,4.400000000000001,0.028052104913972063,benzene
146,4.600000000000001,0.02297228798046338,benzene
146,4.800000000000002,0.08116532924164455,benzene
146,5.000000000000002,0,benzene
146,5.200000000000002,0.02186954488914274,benzene
146,5.400000000000002,0.023102267135237654,benzene
146,5.600000000000002,0,benzene
146,5.8000000000000025,0.014076342079383828,benzene
146,6.000000000000003,0.056515214172233805,benzene
146,6.200000000000003,0.06444467574370959,benzene
146,6.400000000000003,0,benzene
146,6.600000000000003,0.02080759163344411,benzene
146,6.800000000000003,0,benzene
146,7.0000000000000036,0.032482738401887985,benzene
146,7.200000000000004,0.00689536066924392,benzene
146,7.400000000000004,0.026125517826472613,benzene
146,7.600000000000004,0,benzene
146,7.800000000000004,0.018015996921771027,benzene
146,8.000000000000004,0.0708799620575041,benzene
146,8.200000000000003,0.12284241196457935,benzene
146,8.400000000000002,0.06498613089381813,benzene
146,8.600000000000001,0.07012463580847392,benzene
146,8.8,0.046183393353296076,benzene
146,9,0.014708450718355734,benzene
146,9.2,0.05661623127119446,benzene
146,9.399999999999999,0.036472409088302314,benzene
146,9.599999999999998,0,benzene
146,9.799999999999997,0.07574452078383329,benzene
146,9.999999999999996,0,benzene
146,10.199999999999996,0.01763740035366701,benzene
146,10.399999999999995,0.030974464267573748,benzene
146,10.599999999999994,0,benzene
146,10.799999999999994,0,benzene
146,10.999999999999993,0,benzene
146,11.199999999999992,0.0179453649585709,benzene
146,11.399999999999991,0.02048882225605979,benzene
146,11.59999999999999,0.023847910190836773,benzene
146,11.79999999999999,0,benzene
146,11.99999999999999,0.0037472718352767765,benzene
146,12.199999999999989,0.05019996995836798,benzene
146,12.399999999999988,0.036955113720083574,benzene
146,12.599999999999987,0.06335577675714851,benzene
146,12.799999999999986,0.0036676887374724465,benzene
146,12.999999999999986,0.07564452313046385,benzene
146,13.199999999999985,0.02872533450110284,benzene
146,13.399999999999984,0.07353407009857735,benzene
146,13.599999999999984,0.004104726810802262,benzene
146,13.799999999999983,0.06738011776004252,benzene
146,13.999999999999982,0,benzene
146,14.199999999999982,0,benzene
146,14.39999999999998,0,benzene
146,14.59999999999998,0.021060410981178522,benzene
146,14.79999999999998,0.043806790745757496,benzene
146,14.999999999999979,0.024673549296662253,benzene
148,0,0.03279550036552596,benzene
148,0.2,0.028095975088306274,benzene
148,0.4,0,benzene
148,0.6000000000000001,0.05075163480625901,benzene
148,0.8,0,benzene
148,1,0.019686566589780442,benzene
148,1.2,0,benzene
148,1.4,0.0671639228348097,benzene
148,1.5999999999999999,0.04277997027932901,benzene
148,1.7999999999999998,0.06292606070394852,benzene
148,1.9999999999999998,0.054136440514876996,benzene
148,2.1999999999999997,0.05001740620587207,benzene
148,2.4,0.03417873303256089,benzene
148,2.6,0,benzene
148,2.8000000000000003,0.07921356154471909,benzene
148,3.0000000000000004,0.042041081720033895,benzene
148,3.2000000000000006,0,benzene
148,3.400000000000001,0.057791952301709575,benzene
148,3.600000000000001,0.08003856554325461,benzene
148,3.800000000000001,0,benzene
148,4.000000000000001,0.07011695894586831,benzene
148,4.200000000000001,0,benzene
148,4.400000000000001,0.012403364982815206,benzene
148,4.600000000000001,0,benzene
148,4.800000000000002,0,benzene
148,5.000000000000002,0.04496201761266584,benzene
148,5.200000000000002,0.030012074283627108,benzene
148,5.400000000000002,0.003182366724109747,benzene
148,5.600000000000002,0,benzene
148,5.8000000000000025,0.027881124195043135,benzene
148,6.000000000000003,0.02529802526677469,benzene
148,6.200000000000003,0,benzene
148,6.400000000000003,0.042159879116359766,benzene
148,6.600000000000003,0.054629897689689066,benzene
148,6.800000000000003,0,benzene
148,7.0000000000000036,0,benzene
148,7.200000000000004,0.040499571065931765,benzene
148,7.400000000000004,0,benzene
148,7.600000000000004,0.06395645900919222,benzene
148,7.800000000000004,0.02093888129440136,benzene
148,8.000000000000004,0.037285559300069375,benzene
148,8.200000000000003,0.08277926894796632,benzene
148,8.400000000000002,0.07165054470111133,benzene
148,8.600000000000001,0.18139447313752075,benzene
148,8.8,0.030818759803537314,benzene
148,9,0.061418301528348325,benzene
148,9.2,0.04782607751971667,benzene
148,9.399999999999999,0.008684502840765558,benzene
148,9.599999999999998,0,benzene
148,9.799999999999997,0.019520901827039576,benzene
148,9.999999999999996,0.0037994943102216145,benzene
148,10.199999999999996,0.057569897774726146,benzene
148,10.399999999999995,0.07714072016735815,benzene
148,10.599999999999994,0.08144763262519072,benzene
148,10.799999999999994,0.06563383726585688,benzene
148,10.999999999999993,0,benzene
148,11.199999999999992,0.0002669541776942619,benzene
148,11.399999999999991,0.03157323904560365,benzene
148,11.59999999999999,0.06642594559540108,benzene
148,11.79999999999999,0,benzene
148,11.99999999999999,0.0048389887231326464,benzene
148,12.199999999999989,0.07334721983130457,benzene
148,12.399999999999988,0.07178500931883525,benzene
148,12.599999999999987,0,benzene
148,12.799999999999986,0.011243940841780008,benzene
148,12.999999999999986,0.023389329274346622,benzene
148,13.199999999999985,0.09090826623605014,benzene
148,13.399999999999984,0.008831363261177644,benzene
148,13.599999999999984,0.007443820575213141,benzene
148,13.799999999999983,0,benzene
148,13.999999999999982,0.008730411044805486,benzene
148,14.199999999999982,0,benzene
148,14.39999999999998,0.0173852829125588,benzene
148,14.59999999999998,0.0289018847246128,benzene
148,14.79999999999998,0.0055324267926115285,benzene
148,14.999999999999979,0.05344897026766305,benzene
150,0,0,benzene
150,0.2,0.0071412119765622666,benzene
150,0.4,0.0603628140913902,benzene
150,0.6000000000000001,0.08395803842309679,benzene
150,0.8,0.018026990839194665,benzene
150,1,0.04319932690233174,benzene
150,1.2,0.019961431729140486,benzene
150,1.4,0.039499882907267914,benzene
150,1.5999999999999999,0.02008050914800362,benzene
150,1.7999999999999998,0.05253532899042701,benzene
150,1.9999999999999998,0,benzene
150,2.1999999999999997,0.011907842860746887,benzene
150,2.4,0.048910068589136865,benzene
150,2.6,0.03198646668860878,benzene
150,2.8000000000000003,0,benzene
150,3.0000000000000004,0.024900569855750895,benzene
150,3.2000000000000006,0,benzene
150,3.400000000000001,0.03691248446313711,benzene
150,3.600000000000001,0.06399232618592976,benzene
150,3.800000000000001,0,benzene
150,4.000000000000001,0.029568382954420054,benzene
150,4.200000000000001,0.04381197081650241,benzene
150,4.400000000000001,0,benzene
150,4.600000000000001,0.058731625441838374,benzene
150,4.800000000000002,0.07912555949756697,benzene
150,5.000000000000002,0,benzene
150,5.200000000000002,0.042127172863935594,benzene
150,5.400000000000002,0.07629311750529003,benzene
150,5.600000000000002,0.04017905491157548,benzene
150,5.8000000000000025,0.05661604017328063,benzene
150,6.000000000000003,0,benzene
150,6.200000000000003,0,benzene
150,6.400000000000003,0,benzene
150,6.600000000000003,0.03343024624254366,benzene
150,6.800000000000003,0.059008894547932275,benzene
150,7.0000000000000036,0.08374669596942866,benzene
150,7.200000000000004,0.09369096566053486,benzene
150,7.400000000000004,0.03301801370584326,benzene
150,7.600000000000004,0.028942569883754172,benzene
150,7.800000000000004,0.015760623023192536,benzene
150,8.000000000000004,0.06823245766643163,benzene
150,8.200000000000003,0.09912339329047298,benzene
150,8.400000000000002,0.15581358368520148,benzene
150,8.600000000000001,0.1184743641426315,benzene
150,8.8,0.10930638370506587,benzene
150,9,0.0511991109835108,benzene
150,9.2,0.06485916361116029,benzene
150,9.399999999999999,0,benzene
150,9.599999999999998,0.06640006267357568,benzene
150,9.799999999999997,0.07067712628714695,benzene
150,9.999999999999996,0,benzene
150,10.199999999999996,0.045267042086619455,benzene
150,10.399999999999995,0.025113296775160936,benzene
150,10.599999999999994,0,benzene
150,10.799999999999994,0.04426485926778652,benzene
150,10.999999999999993,0.07990461138630381,benzene
150,11.199999999999992,0.004244329287062138,benzene
150,11.399999999999991,0.059026696342243036,benzene
150,11.59999999999999,0.07648718379778364,benzene
150,11.79999999999999,0.03280791796775679,benzene
150,11.99999999999999,0.009573768862939265,benzene
150,12.199999999999989,0.040845056621025215,benzene
150,12.399999999999988,0.02318280658050863,benzene
150,12.599999999999987,0.02843956072882875,benzene
150,12.799999999999986,0.011404684930916089,benzene
150,12.999999999999986,0,benzene
150,13.199999999999985,0.02687588617716449,benzene
150,13.399999999999984,0.06546834922995302,benzene
150,13.599999999999984,0,benzene
150,13.799999999999983,0.018798080378995993,benzene
150,13.999999999999982,0.02096442726182501,benzene
150,14.199999999999982,0,benzene
150,14.39999999999998,0.0029140428555049433,benzene
150,14.59999999999998,0.05647575668148702,benzene
150,14.79999999999998,0.07167188187503454,benzene
150,14.999999999999979,0,benzene
152,0,0.051875185450357644,benzene
152,0.2,0,benzene
152,0.4,0.004766687042710033,benzene
152,0.6000000000000001,0.03406753096400373,benzene
152,0.8,0.045755541616320804,benzene
152,1,0.0024869018936183986,benzene
152,1.2,0,benzene
152,1.4,0.07130180991009986,benzene
152,1.5999999999999999,0.08264520574641379,benzene
152,1.7999999999999998,0,benzene
152,1.9999999999999998,0.05937279986399792,benzene
152,2.1999999999999997,0,benzene
152,2.4,0.05891321700620759,benzene
152,2.6,0,benzene
152,2.8000000000000003,0.06674034915205834,benzene
152,3.0000000000000004,0.0051879615304972,benzene
152,3.2000000000000006,0.0737423941837747,benzene
152,3.400000000000001,0.04767198140203628,benzene
152,3.600000000000001,0,benzene
152,3.800000000000001,0.009036286456618546,benzene
152,4.000000000000001,0.0015864491476562763,benzene
152,4.200000000000001,0.03952236498217201,benzene
152,4.400000000000001,0.026820470676218525,benzene
152,4.600000000000001,0.008223761061244513,benzene
152,4.800000000000002,0.0421921223692771,benzene
152,5.000000000000002,0.04712863692609349,benzene
152,5.200000000000002,0.06814103256265301,benzene
152,5.400000000000002,0.0466870446834526,benzene
152,5.600000000000002,0,benzene
152,5.8000000000000025,0.027640748957272757,benzene
152,6.000000000000003,0.06974947635634325,benzene
152,6.200000000000003,0.03818296508944576,benzene
152,6.400000000000003,0.055740387995956125,benzene
152,6.600000000000003,0.035690075188874563,benzene
152,6.800000000000003,0.024732222979694976,benzene
152,7.0000000000000036,0.011919059992894453,benzene
152,7.200000000000004,0.06075983207973351,benzene
152,7.400000000000004,0,benzene
152,7.600000000000004,0.000640609705409155,benzene
152,7.800000000000004,0.029463973553344864,benzene
152,8.000000000000004,0.08155474165648904,benzene
152,8.200000000000003,0.04621430863371791,benzene
152,8.400000000000002,0.1578750053624725,benzene
152,8.600000000000001,0.127329827273996,benzene
152,8.8,0.057607881839394595,benzene
152,9,0.0074492822298326405,benzene
152,9.2,0.014320972561959376,benzene
152,9.399999999999999,0.03772583389990769,benzene
152,9.599999999999998,0.04143936056138729,benzene
152,9.799999999999997,0.05163221344112636,benzene
152,9.999999999999996,0.011270199140350485,benzene
152,10.199999999999996,0.03429272328209004,benzene
152,10.399999999999995,0.05452270420124666,benzene
152,10.599999999999994,0.01038401900103564,benzene
152,10.799999999999994,0.001579777048235892,benzene
152,10.999999999999993,0.01892700002382921,benzene
152,11.199999999999992,0.04148744156076428,benzene
152,11.399999999999991,0,benzene
152,11.59999999999999,0,benzene
152,11.79999999999999,0.018607737226831074,benzene
152,11.99999999999999,0.01152622295453315,benzene
152,12.199999999999989,0.018093894039149044,benzene
152,12.399999999999988,0.0007141312686408767,benzene
152,12.599999999999987,0.013069229886306172,benzene
152,12.799999999999986,0.05382381733247489,benzene
152,12.999999999999986,0.0599799716912713,benzene
152,13.199999999999985,0,benzene
152,13.399999999999984,0,benzene
152,13.599999999999984,0.03053454475347701,benzene
152,13.799999999999983,0.06530865889317919,benzene
152,13.999999999999982,0.06428073330858826,benzene
152,14.199999999999982,0.035024426321917275,benzene
152,14.39999999999998,0,benzene
152,14.59999999999998,0.03817173873641458,benzene
152,14.79999999999998,0.01595732308020896,benzene
152,14.999999999999979,0.062000917662587696,benzene
154,0,0,benzene
154,0.2,0,benzene
154,0.4,0,benzene
154,0.6000000000000001,0.08481079658655907,benzene
154,0.8,0,benzene
154,1,0,benzene
154,1.2,0.04709086255712869,benzene
154,1.4,0,benzene
154,1.5999999999999999,0.011178958420212886,benzene
154,1.7999999999999998,0.05427670002797467,benzene
154,1.9999999999999998,0.04542764147702815,benzene
154,2.1999999999999997,0,benzene
154,2.4,0.020123570533948948,benzene
154,2.6,0.0570737234254782,benzene
154,2.8000000000000003,0.0379876728325254,benzene
154,3.0000000000000004,0.04475157501282291,benzene
154,3.2000000000000006,0.013175406227294188,benzene
154,3.400000000000001,0,benzene
154,3.600000000000001,0.03742123834232727,benzene
154,3.800000000000001,0.051641510926326864,benzene
154,4.000000000000001,0.08378462811986391,benzene
154,4.200000000000001,0,benzene
154,4.400000000000001,0.06295296292368416,benzene
154,4.600000000000001,0,benzene
154,4.800000000000002,0.02532177421848806,benzene
154,5.000000000000002,0,benzene
154,5.200000000000002,0.03610170153912371,benzene
154,5.400000000000002,0,benzene
154,5.600000000000002,0.04096279479184362,benzene
154,5.8000000000000025,0.08188762104209232,benzene
154,6.000000000000003,0.027171823108661702,benzene
154,6.200000000000003,0,benzene
154,6.400000000000003,0.053472724634164415,benzene
154,6.600000000000003,0.06366413680744577,benzene
154,6.800000000000003,0.022370110311040907,benzene
154,7.0000000000000036,0,benzene
154,7.200000000000004,0,benzene
154,7.400000000000004,0.0047550064727188875,benzene
154,7.600000000000004,0.06617930550188392,benzene
154,7.800000000000004,0.08436401541892821,benzene
154,8.000000000000004,0.050681345996651514,benzene
154,8.200000000000003,0.05846727765116197,benzene
154,8.400000000000002,0.16899861969786764,benzene
